Date,Time,Result(%)
2008-02-27,22:30,-1.6
2008-03-26,21:30,-2.6
2008-04-24,21:30,1.5
2008-05-28,22:30,2.5
2008-06-25,21:30,-0.9
2008-07-25,21:30,2.0
2008-08-27,21:30,0.7
2008-09-25,21:30,-3.0
2008-10-29,21:30,-1.1
2008-11-26,22:30,-4.4
2008-12-24,22:30,1.2
2009-01-29,22:30,-3.6
2009-02-26,22:30,-2.5
2009-03-25,21:30,3.9
2009-04-24,21:30,-0.6
2009-05-28,21:30,0.8
2009-06-24,21:30,1.1
2009-07-29,21:30,1.1
2009-08-26,21:30,0.8
2009-09-25,21:30,0.0
2009-10-28,21:30,0.9
2009-11-25,22:30,-1.3
2009-12-24,22:30,2.0
2010-01-28,22:30,0.9
2010-02-25,22:30,-0.6
2010-03-24,21:30,0.9
2010-04-23,21:30,2.8
2010-05-26,21:30,-1.0
2010-06-24,21:30,0.9
2010-07-28,21:30,-0.6
2010-08-25,21:30,-3.8
2010-09-24,21:30,2.0
2010-10-27,21:30,-0.8
2010-11-24,22:30,-2.7
2010-12-23,22:30,2.4
2011-01-27,22:30,0.5
2011-02-24,22:30,-3.6
2011-03-24,21:30,-0.6
2011-04-27,21:30,1.3
2011-05-25,21:30,-1.5
2011-06-24,21:30,0.6
2011-07-27,21:30,0.1
2011-08-24,21:30,0.7
2011-09-28,21:30,-0.1
2011-10-26,21:30,1.7
2011-11-23,22:30,0.7
2011-12-23,22:30,0.3
2012-01-26,22:30,2.1
2012-02-28,22:30,-3.2
2012-03-28,21:30,1.6
2012-04-25,21:30,-1.1
2012-05-24,21:30,-0.6
2012-06-27,21:30,0.4
2012-07-26,21:30,-1.1
2012-08-24,21:30,-0.4
2012-09-27,21:30,-1.6
2012-10-25,21:30,2.0
2012-11-27,22:30,1.5
2012-12-21,22:30,1.6
2013-01-28,22:30,1.3
2013-02-27,22:30,1.9
2013-03-26,21:30,-0.5
2013-04-24,21:30,-1.4
2013-05-24,21:30,1.3
2013-06-25,21:30,0.7
2013-07-25,21:30,0.0
2013-08-26,21:30,-0.6
2013-09-25,21:30,-0.1
2013-10-25,21:30,-0.1
2013-11-27,22:30,-0.1
2013-12-24,22:30,1.2
2014-01-28,22:30,-1.6
2014-02-27,22:30,1.1
2014-03-26,21:30,0.2
2014-04-24,21:30,2.0
2014-05-27,21:30,0.1
2014-06-25,21:30,-0.1
2014-07-25,21:30,0.8
2014-08-26,21:30,-0.8
2014-09-25,21:30,0.7
